Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00100_D021,18,Male,Fast Food Lover,21,7.123674875107264,3,5.71530844942957,2.6923970993717665,63,6.143541698093925,1.601951499094859,0.52,-1.54,7.68,6.7,1.16
S00100_D030,18,Male,Fast Food Lover,30,6.029345607918049,7,3.913518489476691,0.36827411874965055,71,5.1398388366964545,1.7048665677118673,1.79,3.57,1.57,5.67,4.22
S00100_D045,18,Male,Fast Food Lover,45,6.127948429847376,5,5.349381722176188,1.1532272773139538,44,2.405456798977081,2.6894917599411183,0.93,5.28,-2.87,5.9,6.44
S00100_D090,18,Male,Fast Food Lover,90,5.948095312697131,6,4.889501539370627,2.5723773741980605,37,1.9899377453485156,1.8942548156599632,1.23,5.9,-3.91,5.77,6.96
S00100_D182,18,Male,Fast Food Lover,182,6.185021220863783,6,5.6881085689892075,3.701449730435013,20,3.971842252636136,2.7678823186043173,1.05,4.8,-0.83,6.07,5.41
S00100_D365,18,Male,Fast Food Lover,365,6.2148456709307425,10,2.1337849660502033,3.936463897324049,66,3.9557324211564873,2.6017782853393974,4.69,8.65,-4.69,5.86,7.35
S00101_D003,17,Other,Sedentary,3,8.23760715089341,7,2.322767021648342,3.1379636119390653,67,7.04450282263663,1.8249595828319105,3.01,1.78,5.26,7.68,2.37
S00101_D007,17,Other,Sedentary,7,6.3643215732426075,8,4.185430486804688,1.7248637506731144,86,6.886384273059949,1.1401443628281065,1.91,2.25,4.64,5.9,2.68
S00101_D014,17,Other,Sedentary,14,5.825382213605717,6,2.863365507203063,3.199789619177914,54,5.621575438726288,0.8251306810836321,2.1,1.2,4.42,5.57,2.79
S00101_D021,17,Other,Sedentary,21,5.310629029184126,9,6.2183880442134605,1.6592283047063714,27,4.978428887914791,2.5948783732883283,1.45,6.62,-1.64,5.24,5.82
S00101_D030,17,Other,Sedentary,30,5.491511751705125,5,3.397723132534309,3.111481892799958,55,4.394103594572003,2.419329281503456,1.47,3.03,1.36,5.27,4.32
S00101_D045,17,Other,Sedentary,45,7.18917935298796,6,4.850598381658935,2.485168581475166,0,3.0923371538753974,2.358987794807004,1.24,5.27,-2.18,7.07,6.09
S00101_D090,17,Other,Sedentary,90,6.413262637531136,6,3.81520502041771,2.8335643492530456,67,3.881374452247362,1.3324665269378086,1.57,3.45,0.43,6.04,4.78
S00101_D182,17,Other,Sedentary,182,3.9386585932102998,5,6.318136315592962,2.6515736935580545,15,3.5600947662287465,3.125421044369699,0.79,4.57,-1.01,4.07,5.5
S00101_D365,17,Other,Sedentary,365,6.327452671105338,10,1.3672532310105647,3.4127991588597775,21,5.539306577652005,3.3341883580877703,7.31,7.79,-2.25,6.19,6.13
S00102_D003,17,Other,Smoker,3,6.0690442976369035,4,4.506460672930552,1.842844858029759,63,8.048816182220065,1.4842618046759661,0.89,-2.56,10.61,5.75,-0.3
S00102_D007,17,Other,Smoker,7,5.775655923660693,1,2.5575826545414104,3.2769958237472956,50,6.149379097365295,1.0820750935157135,0.39,-4.07,10.22,5.55,-0.11
S00102_D014,17,Other,Smoker,14,4.2271698303794665,6,5.18697399131017,1.7405608845088105,20,10.0,1.3128835678055488,1.16,-2.69,12.69,4.3,-1.34
S00102_D021,17,Other,Smoker,21,5.248234070673324,4,3.290981507289508,3.6592547428650954,57,5.568278369755853,2.01742298830287,1.22,0.45,5.12,5.04,2.44
S00102_D030,17,Other,Smoker,30,6.604996095385365,8,3.439483728546203,0.0,63,3.5442985112044036,1.9671306060805709,2.33,6.42,-2.88,6.23,6.44
S00102_D045,17,Other,Smoker,45,3.7469955279698937,5,3.5427021678827715,2.152599715491529,62,6.451846867640857,2.4862533420263944,1.41,1.03,5.42,3.66,2.29
S00102_D090,17,Other,Smoker,90,5.483013917219306,6,5.13290813999447,2.6612851823617065,40,3.178304505659461,1.9844314402423153,1.17,4.81,-1.63,5.33,5.82
S00102_D182,17,Other,Smoker,182,7.109338302999077,7,2.0922230613547437,2.9993528588649356,40,5.3671074322226895,2.8887943423515297,3.35,4.52,0.85,6.8,4.58
S00102_D365,17,Other,Smoker,365,5.704497845026576,8,6.594442368155551,3.3106662971547127,35,3.9589295233287607,3.9243995707506802,1.21,7.97,-4.01,5.56,7.01
S00103_D003,22,Female,Healthy Eater,3,5.8496470567354315,4,6.480953670945493,1.2412312292108056,11,7.609407671113923,0.7669137585211662,0.62,-2.84,10.45,5.81,-0.22
S00103_D007,22,Female,Healthy Eater,7,6.443708522297595,7,3.6795614148720235,2.610738884910747,40,5.187016674319648,2.0970453876828556,1.9,3.91,1.28,6.2,4.36
S00103_D014,22,Female,Healthy Eater,14,6.72412207194789,7,3.21316349883098,1.1287412570888706,75,4.803006173664613,1.0387921613866937,2.18,3.24,1.56,6.28,4.22
S00103_D021,22,Female,Healthy Eater,21,7.776391754447463,8,6.369514936051925,2.206886228671098,39,3.805817448708757,1.3694950312982765,1.26,5.56,-1.75,7.4,5.88
S00103_D030,22,Female,Healthy Eater,30,4.898349220333378,7,5.401782440430679,1.8911835314449876,76,5.053826479471086,2.386453279309661,1.3,4.33,0.72,4.63,4.64
S00103_D045,22,Female,Healthy Eater,45,5.695891778064666,9,4.851080711143818,1.5042981536581068,65,7.677237378710544,1.9534638748100066,1.86,3.28,4.4,5.4,2.8
S00103_D090,22,Female,Healthy Eater,90,5.915374530941952,9,5.144576348268095,3.724769066924891,41,3.9085408967560804,1.7893104899138206,1.75,6.88,-2.97,5.72,6.49
S00103_D182,22,Female,Healthy Eater,182,5.986051086648448,8,4.246085631574406,3.960703761025382,10,5.957328826894071,2.9344103726479798,1.88,4.98,0.98,5.94,4.51
S00103_D365,22,Female,Healthy Eater,365,5.293587678199394,7,3.8518631011318,2.383924334560362,66,5.700118645353034,2.887702950676144,1.82,4.19,1.51,5.03,4.24
S00104_D003,20,Female,Early Riser,3,4.813847690954086,5,4.581050947787906,2.72023744687836,70,2.552074964644712,2.30367673651071,1.09,4.75,-2.2,4.58,6.1
S00104_D007,20,Female,Early Riser,7,5.5481581231659645,6,3.821237668277083,4.214315869114296,64,6.720317159461104,1.6680717143010781,1.57,0.95,5.77,5.27,2.11
S00104_D014,20,Female,Early Riser,14,5.746497689626693,7,5.048008531604549,2.3237533782173796,77,7.607381339660402,2.8094459944361643,1.39,2.2,5.41,5.39,2.3
S00104_D021,20,Female,Early Riser,21,5.940442564944081,5,5.184746030110244,2.5876778881735003,68,5.371372355517466,2.613005296391127,0.96,2.24,3.13,5.61,3.43
S00104_D030,20,Female,Early Riser,30,6.0470705307096075,10,3.2023102271921067,1.1169895568122532,46,6.372732045226064,2.1733658127978166,3.12,5.8,0.57,5.81,4.71
S00104_D045,20,Female,Early Riser,45,4.837086519884633,8,5.56489668859619,3.349205593892899,32,2.954219547094748,2.091202670963702,1.44,7.14,-4.19,4.79,7.09
S00104_D090,20,Female,Early Riser,90,4.957478211223171,5,4.826846822342594,2.8645933723635806,74,5.490788139982264,2.126070648513719,1.04,1.64,3.85,4.69,3.07
S00104_D182,20,Female,Early Riser,182,4.66041181272135,7,1.5743658702714503,2.7047805563904106,34,4.0805859425721325,2.7897385381766013,4.45,5.71,-1.63,4.62,5.81
S00104_D365,20,Female,Early Riser,365,4.72913554510882,7,6.801234059929332,3.849847970645582,17,5.406831964610451,2.497181241095782,1.03,4.09,1.32,4.77,4.34
S00105_D003,19,Female,Night Owl,3,7.307657232161029,6,3.7780887673074837,1.539342421099132,25,3.920886047416544,1.3574435272430658,1.59,3.44,0.48,7.05,4.76
S00105_D007,19,Female,Night Owl,7,5.869779957317455,10,4.552947871433534,2.4898871060965613,65,7.651422565951522,1.2634333268635034,2.2,3.61,4.04,5.56,2.98
S00105_D014,19,Female,Night Owl,14,7.468701443349018,8,3.7403553614125955,2.1564390811675778,50,7.027394164161309,2.2618698920044706,2.14,3.23,3.8,7.07,3.1
S00105_D021,19,Female,Night Owl,21,6.36011106021558,3,6.01994350466482,2.1787404639306174,62,6.232280631431668,2.5590858828727665,0.5,-0.67,6.9,6.01,1.55
S00105_D030,19,Female,Night Owl,30,6.019581628077552,4,5.172847191801791,2.6771487255476267,95,5.845673204669934,2.0319041243258655,0.77,0.19,5.66,5.54,2.17
S00105_D045,19,Female,Night Owl,45,5.420532053498734,10,4.760057847481255,2.6651276444247882,43,6.298954441784155,1.8748600485069948,2.1,5.58,0.72,5.26,4.64
S00105_D090,19,Female,Night Owl,90,4.665821407097863,7,5.331438532048072,2.9156285354014733,37,4.3377835298025165,2.741652722662234,1.31,5.4,-1.06,4.61,5.53
S00105_D182,19,Female,Night Owl,182,6.66496167956709,7,4.43674473957006,1.5738561496489427,16,5.858453896134263,2.9090483812362606,1.58,4.05,1.81,6.52,4.1
S00105_D365,19,Female,Night Owl,365,5.33497338828161,7,3.607966658192475,3.0212243352821595,32,1.7303424138101282,3.886837913553534,1.94,9.16,-7.43,5.24,8.71
S00106_D003,18,Male,Yoga Enthusiast,3,6.245435092478841,7,5.361079203163136,2.3411511629020656,60,2.728050324175049,1.984683063918555,1.31,6.26,-3.53,5.92,6.77
S00106_D007,18,Male,Yoga Enthusiast,7,6.495892270839096,7,6.744110632712197,1.8598459100551503,67,5.341167633457514,2.0246094151944694,1.04,3.68,1.66,6.11,4.17
S00106_D014,18,Male,Yoga Enthusiast,14,6.6453796829009795,7,5.269702294627793,2.0186267859900737,23,4.684091368890155,1.3495758435120555,1.33,3.67,1.01,6.47,4.49
S00106_D021,18,Male,Yoga Enthusiast,21,6.400267205990674,4,5.752535336362939,2.0500682183455594,8,8.400228508098708,1.7891907391562092,0.7,-2.61,11.01,6.32,-0.51
S00106_D030,18,Male,Yoga Enthusiast,30,7.695954318616671,6,4.714989016399057,1.7329154663193578,60,6.712099000001687,3.195340255780253,1.27,2.48,4.23,7.23,2.88
S00106_D045,18,Male,Yoga Enthusiast,45,6.301257154741071,9,5.957882647448231,3.3711292737824894,45,5.832229942948285,2.314686824257543,1.51,5.48,0.35,6.05,4.82
S00106_D090,18,Male,Yoga Enthusiast,90,4.568313644336975,7,2.5861053132193828,1.5059442828246126,54,4.782770172955335,2.9201170366410536,2.71,5.14,-0.36,4.44,5.18
S00106_D182,18,Male,Yoga Enthusiast,182,4.804949391800783,5,3.8915947971838745,4.355711721091229,46,3.2573616915309342,2.427075194653992,1.28,4.17,-0.91,4.69,5.46
S00106_D365,18,Male,Yoga Enthusiast,365,6.053297201223241,10,1.980286280892877,2.7546074872655097,31,2.8459581671942713,2.3851426900097974,5.05,9.54,-6.69,5.89,8.35
S00107_D003,22,Other,Early Riser,3,5.504111591076518,3,3.6967512087620387,1.0935955707684921,27,3.5748562221197844,1.684080819815475,0.81,1.11,2.46,5.42,3.77
S00107_D007,22,Other,Early Riser,7,6.328547591598661,4,5.998652233763614,2.0764351663701435,36,5.8002236160208405,2.008665500874134,0.67,0.21,5.59,6.12,2.2
S00107_D014,22,Other,Early Riser,14,5.888919241303456,1,1.465080941746593,1.155816490936759,23,6.210062468336537,1.9308950863189691,0.68,-3.28,9.49,5.79,0.25
S00107_D021,22,Other,Early Riser,21,7.88933406232605,6,3.460807379618223,2.456696096116205,38,3.819335115563862,1.5723539566961258,1.73,3.75,0.07,7.51,4.97
S00107_D030,22,Other,Early Riser,30,6.09545292967632,9,5.134119140602371,5.6765159397226945,67,6.9911459881373705,1.893951939851343,1.75,3.9,3.09,5.75,3.45
S00107_D045,22,Other,Early Riser,45,4.728115207667184,6,3.9376273067555543,1.952110989525515,57,8.913411808520621,1.6395727370697162,1.52,-1.27,10.18,4.57,-0.09
S00107_D090,22,Other,Early Riser,90,5.270355716476824,8,1.5006191231110901,3.78311371254345,44,3.97243804022945,3.3562249402472872,5.33,7.38,-3.41,5.12,6.7
S00107_D182,22,Other,Early Riser,182,6.004262557154962,9,3.016332115391361,3.375393916619066,47,6.58485387598413,2.8303757271974868,2.98,5.25,1.33,5.77,4.33
S00107_D365,22,Other,Early Riser,365,6.756596267088702,5,3.4843022395650296,3.4631652114077327,45,3.9944830791349184,1.7797308242287413,1.44,2.79,1.2,6.46,4.4
S00108_D003,23,Other,Night Owl,3,5.240903679429586,3,4.411194147714084,2.2843199878323257,33,6.034114779878039,0.9484768611908206,0.68,-2.09,8.12,5.15,0.94
S00108_D007,23,Other,Night Owl,7,6.604150858896546,3,2.6314376067644174,2.4621646567077398,47,7.531210016584683,2.150217235858708,1.14,-2.38,9.91,6.31,0.04
S00108_D014,23,Other,Night Owl,14,6.935766647269821,7,6.357651936068722,2.075818743886874,59,5.150635489431033,1.2627259077540272,1.1,3.11,2.04,6.55,3.98
S00108_D021,23,Other,Night Owl,21,7.945159562498601,6,3.623924626871429,2.5374834587211796,40,5.790299884795398,3.257214289701674,1.66,3.47,2.32,7.55,3.84
S00108_D030,23,Other,Night Owl,30,6.335864675992074,6,0.5,3.871986317228456,61,7.572041936219491,2.750865560010097,12.0,1.18,6.39,6.0,1.8
S00108_D045,23,Other,Night Owl,45,7.400943651691065,6,4.2752263727878645,2.43093501300121,89,3.3965295538576497,1.8534310671896002,1.4,4.46,-1.06,6.82,5.53
S00108_D090,23,Other,Night Owl,90,7.564242265584982,8,6.839748702451304,5.708428354951545,24,4.459912381708258,3.4216097492085047,1.17,6.96,-2.5,7.29,6.25
S00108_D182,23,Other,Night Owl,182,7.4666333133174625,4,2.9215097587273497,4.672340013537873,63,5.366973611083566,2.0728196824399263,1.37,0.71,4.66,7.0,2.67
S00108_D365,23,Other,Night Owl,365,6.521894780073977,6,3.7321939490330034,2.4706136047928586,5,5.1729394616761075,2.934547409809352,1.61,3.76,1.41,6.44,4.29
S00109_D003,25,Other,Healthy Eater,3,6.728053303680388,8,3.307437634292187,1.773427586006907,93,3.6580900804000436,1.261061383481982,2.42,5.6,-1.94,6.19,5.97
S00109_D007,25,Other,Healthy Eater,7,5.493857788492846,10,2.7359763329681535,2.3421197630327844,68,6.808947856532474,1.653394383627813,3.66,4.84,1.97,5.2,4.02
S00109_D014,25,Other,Healthy Eater,14,6.884278632341112,8,4.3558627105055905,1.8822215275660046,63,8.857794487619248,2.1185752652595267,1.84,1.26,7.6,6.48,1.2
S00109_D021,25,Other,Healthy Eater,21,6.257932466078567,10,3.7384343765595367,2.946129235562133,53,4.887834325583771,2.2018874572750313,2.67,7.31,-2.42,5.97,6.21
S00109_D030,25,Other,Healthy Eater,30,6.384987888857239,2,3.2283537227703034,2.2128184403834634,85,5.602962706146146,2.841090419397573,0.62,-0.76,6.36,5.92,1.82
S00109_D045,25,Other,Healthy Eater,45,7.439767400526885,5,7.340862808040436,2.9742655782887026,42,5.72931353889973,1.6858331049941224,0.68,0.96,4.77,7.09,2.62
S00109_D090,25,Other,Healthy Eater,90,7.133329485854084,5,5.300956808659533,2.0991135079006833,67,7.046408046976221,2.648547619135007,0.94,0.6,6.45,6.68,1.78
S00109_D182,25,Other,Healthy Eater,182,7.116362069330236,9,3.74974101924729,4.731224481109609,6,2.7840651678913195,3.3051553700339893,2.4,9.52,-6.74,6.97,8.37
S00109_D365,25,Other,Healthy Eater,365,7.072877839187989,10,4.033547358354659,4.033469163465882,35,4.188662235039024,3.513771995408038,2.48,9.33,-5.14,6.79,7.57
S00110_D003,20,Other,Athlete,3,4.371592607830317,6,3.5759527698067615,1.0569487928935941,42,5.496407936811215,1.3967516020668012,1.68,1.9,3.6,4.32,3.2
S00110_D007,20,Other,Athlete,7,5.663764824797622,5,4.802276581674914,0.7439944890010626,37,5.99094339306044,1.657904591199874,1.04,0.67,5.32,5.51,2.34
S00110_D014,20,Other,Athlete,14,6.680850052914858,5,4.5257091838200205,0.5839705173974101,45,5.893408686451213,1.9839352718057164,1.1,1.09,4.8,6.39,2.6
S00110_D021,20,Other,Athlete,21,7.913902323258027,1,3.4205211627862506,0.15244081496957396,51,5.262697124585128,2.843161729983115,0.29,-1.42,6.68,7.47,1.66
S00110_D030,20,Other,Athlete,30,6.040745585693509,8,6.972567449709636,2.8219770990701307,36,4.990540454200815,1.8913570430588416,1.15,4.9,0.09,5.86,4.95
S00110_D045,20,Other,Athlete,45,7.07468340165892,5,5.004373661672847,3.0236482965128038,7,2.7795183823666068,2.6350718280928542,1.0,4.86,-2.08,6.93,6.04
S00110_D090,20,Other,Athlete,90,6.05228974020231,6,6.113529165120294,3.726125170056471,42,6.149383716299964,2.2967501345289896,0.98,2.15,4.0,5.84,3.0
S00110_D182,20,Other,Athlete,182,5.9257863429156785,9,2.7121592300767485,2.3903764157163714,43,1.572644702678664,3.701928681680693,3.32,11.13,-9.56,5.72,9.78
S00110_D365,20,Other,Athlete,365,5.444592691110003,9,6.406061110253463,3.3032963427830935,56,4.3411874393341305,2.4772431179976864,1.4,7.14,-2.8,5.22,6.4
S00111_D003,17,Other,Athlete,3,6.6577255047005295,4,1.6210563607338742,1.0950312931141792,60,5.9791000873729425,1.9940155639176935,2.47,0.01,5.97,6.29,2.02
S00111_D007,17,Other,Athlete,7,7.588209628400031,4,2.071729927880136,3.418219348754275,92,5.173203402997163,2.1771380332224,1.93,1.0,4.17,6.97,2.91
S00111_D014,17,Other,Athlete,14,7.463522905720151,8,1.8571429892913995,3.072239700097838,39,7.165212005335888,2.9923966826608153,4.31,3.83,3.34,7.12,3.33
S00111_D021,17,Other,Athlete,21,6.085582603721666,8,4.3218699685647755,3.563021158582544,77,5.017757396605283,2.6851370488354007,1.85,5.67,-0.65,5.69,5.33
S00111_D030,17,Other,Athlete,30,6.058568295325175,6,3.807761228648793,2.1826635157258054,58,9.09246589102673,2.4573838589177806,1.58,-0.64,9.73,5.76,0.13
S00111_D045,17,Other,Athlete,45,6.22466230048987,6,5.720372488082305,2.5130907855340148,84,5.845478533144495,1.8554139648675403,1.05,2.01,3.84,5.78,3.08
S00111_D090,17,Other,Athlete,90,5.712599718334078,10,2.394276128215521,4.385784737465049,34,5.012796796454499,2.6278912830034646,4.18,7.62,-2.61,5.57,6.3
S00111_D182,17,Other,Athlete,182,4.289842694553866,10,2.4271563473095994,2.432745804389743,56,6.095330182628931,2.4049859189530935,4.12,6.31,-0.21,4.18,5.11
S00111_D365,17,Other,Athlete,365,6.474701445154511,6,5.022600561464591,2.4546928108272104,36,3.8103464551124953,3.035904796430282,1.19,5.23,-1.42,6.25,5.71
S00112_D003,25,Male,Night Owl,3,6.494419152054068,1,2.733793304364105,1.715401309446091,84,4.802211766239823,1.7862874232779626,0.37,-2.02,6.82,6.02,1.59
S00112_D007,25,Male,Night Owl,7,6.515923235576986,9,5.410418815484634,2.9702591101765266,56,6.921206794271862,1.7411413201365527,1.66,3.82,3.1,6.18,3.45
S00112_D014,25,Male,Night Owl,14,6.666037618594773,1,3.8542423356092845,2.864435191772832,50,4.198008302457507,2.40925838016549,0.26,-0.79,4.99,6.35,2.51
S00112_D021,25,Male,Night Owl,21,5.163355086979832,8,5.616174232525909,1.9725869727235938,67,6.8314388497897065,2.5370743457690588,1.42,3.71,3.12,4.91,3.44
S00112_D030,25,Male,Night Owl,30,5.657737409734285,3,3.474223636716509,4.17531560837421,45,6.600597462505033,1.6491932701719967,0.86,-1.95,8.55,5.47,0.72
S00112_D045,25,Male,Night Owl,45,7.31061323306381,5,7.183777114580289,2.1908634572611714,7,6.003943436617921,1.8648497775607542,0.7,0.86,5.14,7.14,2.43
S00112_D090,25,Male,Night Owl,90,6.575656640062233,9,4.656594881329913,2.537871673279608,68,5.917826583408642,3.1129714103053243,1.93,6.2,-0.28,6.18,5.14
S00112_D182,25,Male,Night Owl,182,4.265078953897937,5,3.7257096583906506,2.1526448143165675,46,4.795385640012394,2.5159620063811317,1.34,2.72,2.08,4.21,3.96
S00112_D365,25,Male,Night Owl,365,5.416390772819272,7,6.24371964516204,1.6119268993570883,6,2.811638084007182,2.7949960879542193,1.12,6.98,-4.17,5.44,7.08
S00113_D003,17,Male,Night Owl,3,5.896076913931344,9,2.3800694838303964,2.2033993043640936,55,8.766087426305328,2.2070354836024504,3.78,2.44,6.33,5.63,1.84
S00113_D007,17,Male,Night Owl,7,5.525055961034259,9,3.411525030165664,1.9081300834718347,37,6.957554951701287,1.2901288101364785,2.64,3.33,3.63,5.39,3.19
S00113_D014,17,Male,Night Owl,14,5.528197444333377,8,4.595174809425156,4.146386693664009,51,6.050292759101599,2.3009148506368615,1.74,4.25,1.8,5.32,4.1
S00113_D021,17,Male,Night Owl,21,6.254615264538549,4,4.586901987741233,3.5747259063640033,19,5.380084915423263,2.4771414670080008,0.87,1.1,4.28,6.13,2.86
S00113_D030,17,Male,Night Owl,30,7.720388189978726,7,5.925703878101677,3.956915935429759,13,3.2751601410920017,2.1494434295182248,1.18,5.87,-2.59,7.48,6.3
S00113_D045,17,Male,Night Owl,45,5.433181231396698,6,6.005271397714129,4.34661129964088,51,6.593226646360354,3.2500844067857173,1.0,2.66,3.93,5.23,3.03
S00113_D090,17,Male,Night Owl,90,5.247698655067996,3,6.613435842231734,4.3912843160330635,69,5.797969690855827,2.1193531982158755,0.45,-0.68,6.48,4.98,1.76
S00113_D182,17,Male,Night Owl,182,7.291285618435686,7,4.553256734702153,4.612635671039406,57,4.148088803058521,2.8010478226345943,1.54,5.65,-1.5,6.88,5.75
S00113_D365,17,Male,Night Owl,365,5.482306840122674,7,3.723091128432697,3.2163245458410805,32,2.3265609393386746,2.603039186306079,1.88,7.28,-4.95,5.37,7.48
S00114_D003,18,Male,Non-Smoker,3,6.063016546538181,5,4.713310031831533,3.0428011901798024,70,7.884897217807222,1.8789161173075253,1.06,-1.01,8.89,5.71,0.55
S00114_D007,18,Male,Non-Smoker,7,6.644559479413885,4,3.35899808214214,2.7022450239940916,42,7.2064003915039585,1.7852286893660525,1.19,-1.42,8.63,6.37,0.69
S00114_D014,18,Male,Non-Smoker,14,7.920472293251313,7,1.166924358047881,2.521227117579875,61,3.832205581043798,2.255307686685746,6.0,5.42,-1.59,7.42,5.79
S00114_D021,18,Male,Non-Smoker,21,5.656640172896757,7,5.504021161839675,2.9067594214350607,41,3.7555853129365513,2.754044071938913,1.27,6.0,-2.24,5.49,6.12
S00114_D030,18,Male,Non-Smoker,30,5.116889684456177,10,3.4835046326192045,3.4960899217347015,29,6.120411273440413,1.8552238511739718,2.87,5.73,0.39,5.06,4.8
S00114_D045,18,Male,Non-Smoker,45,4.898668119594431,7,4.181396438654787,3.5984126521500155,29,3.815698599975365,2.18608115715671,1.67,5.37,-1.55,4.86,5.78
S00114_D090,18,Male,Non-Smoker,90,5.789923877340544,4,4.824992809279593,2.5056496088077833,57,3.897079961804899,3.489098282078146,0.83,3.59,0.31,5.53,4.85
S00114_D182,18,Male,Non-Smoker,182,4.5630439822401065,8,1.591334271568523,1.2450211242504943,49,4.77992522182477,2.7843427635453226,5.03,6.0,-1.22,4.46,5.61
S00114_D365,18,Male,Non-Smoker,365,4.079042579813993,9,2.7420754916223165,3.9833060816083834,16,4.717589362061247,3.853210542703186,3.28,8.14,-3.42,4.19,6.71
S00115_D003,22,Male,Smoker,3,6.8359473668492505,5,3.508011608647535,2.3091488556543602,52,8.450590079982316,1.291171517305175,1.43,-2.16,10.61,6.49,-0.31
S00115_D007,22,Male,Smoker,7,6.961313121850797,6,5.435240080190083,3.0581319913719356,86,5.994789579263299,2.031253701596622,1.1,2.04,3.95,6.44,3.02
S00115_D014,22,Male,Smoker,14,5.798240596915674,8,4.504243632179053,2.862741659178495,34,6.658652511798014,1.5953368865480422,1.78,2.94,3.72,5.65,3.14
S00115_D021,22,Male,Smoker,21,5.594583542720145,8,4.165314862955515,2.041774855501315,108,4.3768217082425505,3.046176455824764,1.92,6.67,-2.29,5.1,6.15
S00115_D030,22,Male,Smoker,30,6.706734857031218,8,2.0937611769655256,3.662787532473244,12,7.947930752052352,2.847683357327227,3.82,2.9,5.05,6.58,2.48
S00115_D045,22,Male,Smoker,45,6.678659113052264,6,3.6661187226227057,2.7438806837067142,30,7.934396804483027,1.858765469964861,1.64,-0.08,8.01,6.46,0.99
S00115_D090,22,Male,Smoker,90,5.651405443555667,10,6.56765531006721,5.078279149389372,66,4.765285832824262,3.4646293349734227,1.52,8.7,-3.93,5.36,6.97
S00115_D182,22,Male,Smoker,182,6.430740227729988,10,5.254167695094443,3.2033530318970436,27,4.598109919022438,2.859565116378399,1.9,8.26,-3.66,6.25,6.83
S00115_D365,22,Male,Smoker,365,6.253928353419321,10,3.763801004317919,3.4120585684006923,37,5.667316666565392,2.5229917583369756,2.66,6.86,-1.19,6.04,5.6
S00116_D003,23,Female,Smoker,3,4.922443038099558,8,5.362867714559002,0.3882884572004446,51,4.980646785787725,1.4314236187538376,1.49,4.45,0.53,4.78,4.73
S00116_D007,23,Female,Smoker,7,6.563343630357201,5,4.282532663369544,2.5454048765290427,23,7.668232054442168,1.8566227916615883,1.17,-0.81,8.48,6.39,0.76
S00116_D014,23,Female,Smoker,14,7.158128882084047,5,4.908799854676425,2.8343132003457043,33,6.873630911083879,1.9176404049960984,1.02,0.04,6.83,6.88,1.58
S00116_D021,23,Female,Smoker,21,6.574003289886204,6,4.382571598040971,1.8047054018520097,40,5.298303642794308,1.755631635219471,1.37,2.46,2.84,6.32,3.58
S00116_D030,23,Female,Smoker,30,4.834774849212875,6,4.8521994105360395,2.446828316203932,20,7.3555908998845485,1.7309140398702592,1.24,0.38,6.98,4.85,1.51
S00116_D045,23,Female,Smoker,45,6.658550730919217,7,8.183619288604728,5.06502472996213,53,4.611948639352166,2.591599085888723,0.86,4.98,-0.37,6.33,5.18
S00116_D090,23,Female,Smoker,90,5.459596219292882,8,6.692011448520632,3.1842609779249633,23,2.472428168030742,2.605929249652839,1.2,8.13,-5.66,5.4,7.83
S00116_D182,23,Female,Smoker,182,5.350892567993365,4,2.3960641257658617,0.7776063688930379,81,5.004108081791869,2.9047962685212885,1.67,1.9,3.1,5.01,3.45
S00116_D365,23,Female,Smoker,365,6.020872630638772,10,4.464814681574384,2.9066157424392447,72,5.506982235499321,2.5443925764912785,2.24,7.04,-1.53,5.66,5.77
S00117_D003,21,Female,Fast Food Lover,3,4.924487436997312,8,3.6350848279508776,2.027002372967553,49,5.5572023773411585,1.5810168923659247,2.2,4.02,1.54,4.79,4.23
S00117_D007,21,Female,Fast Food Lover,7,5.765890253476215,6,7.133472779635946,1.1125962215650194,28,5.600439255565192,1.8658831632305453,0.84,2.27,3.33,5.65,3.33
S00117_D014,21,Female,Fast Food Lover,14,6.13073105637728,9,3.525739198820087,2.5898457997852122,68,5.318991956306373,2.122818275358561,2.55,5.8,-0.48,5.78,5.24
S00117_D021,21,Female,Fast Food Lover,21,4.27972026440725,6,5.984770891147307,2.777223116606035,51,7.467159610365053,2.1321760157487004,1.0,0.67,6.8,4.2,1.6
S00117_D030,21,Female,Fast Food Lover,30,6.12645503237764,6,4.287497520785454,3.97230909858457,21,7.8552536606135845,1.7412665324003789,1.4,-0.11,7.97,6.01,1.02
S00117_D045,21,Female,Fast Food Lover,45,5.640267410090501,4,3.34972543653362,0.166264265526193,39,6.299369087342033,2.5028903979033803,1.19,0.2,6.1,5.48,1.95
S00117_D090,21,Female,Fast Food Lover,90,5.528722752109042,6,6.392603211060508,2.598544970347114,42,5.136191543569467,2.2326806131011327,0.94,3.1,2.04,5.37,3.98
S00117_D182,21,Female,Fast Food Lover,182,5.923192459704211,9,3.7304937079983738,1.7204177173482593,14,5.064445942113474,2.8750011849368735,2.41,6.81,-1.75,5.86,5.87
S00117_D365,21,Female,Fast Food Lover,365,6.654565459670855,6,1.1213470989591792,1.6326517905446476,58,3.367271294867681,3.5426706088418833,5.35,6.18,-2.81,6.3,6.41
